influencer_name,topic-1_influencer_positive,topic0_influencer_positive,topic1_influencer_positive,topic2_influencer_positive,topic3_influencer_positive,topic4_influencer_positive,topic5_influencer_positive,topic6_influencer_positive,topic7_influencer_positive,topic8_influencer_positive,topic9_influencer_positive,topic10_influencer_positive,topic11_influencer_positive,topic12_influencer_positive,topic13_influencer_positive,topic14_influencer_positive,topic15_influencer_positive,topic16_influencer_positive,topic17_influencer_positive,topic18_influencer_positive,topic19_influencer_positive,topic20_influencer_positive,topic21_influencer_positive,topic22_influencer_positive,topic23_influencer_positive,topic24_influencer_positive,topic25_influencer_positive,topic26_influencer_positive,topic27_influencer_positive,topic28_influencer_positive,topic29_influencer_positive,topic30_influencer_positive,topic31_influencer_positive,topic32_influencer_positive,topic33_influencer_positive,topic34_influencer_positive,topic35_influencer_positive,topic36_influencer_positive,topic37_influencer_positive,topic38_influencer_positive,topic39_influencer_positive,topic40_influencer_positive,topic41_influencer_positive,topic42_influencer_positive,topic43_influencer_positive,topic44_influencer_positive,topic45_influencer_positive,topic46_influencer_positive,topic47_influencer_positive,topic48_influencer_positive,topic49_influencer_positive,topic50_influencer_positive,topic51_influencer_positive,topic52_influencer_positive,topic53_influencer_positive,topic54_influencer_positive,topic55_influencer_positive,topic56_influencer_positive,topic57_influencer_positive,topic58_influencer_positive,topic-1_influencer_neutral,topic0_influencer_neutral,topic1_influencer_neutral,topic2_influencer_neutral,topic3_influencer_neutral,topic4_influencer_neutral,topic5_influencer_neutral,topic6_influencer_neutral,topic7_influencer_neutral,topic8_influencer_neutral,topic9_influencer_neutral,topic10_influencer_neutral,topic11_influencer_neutral,topic12_influencer_neutral,topic13_influencer_neutral,topic14_influencer_neutral,topic15_influencer_neutral,topic16_influencer_neutral,topic17_influencer_neutral,topic18_influencer_neutral,topic19_influencer_neutral,topic20_influencer_neutral,topic21_influencer_neutral,topic22_influencer_neutral,topic23_influencer_neutral,topic24_influencer_neutral,topic25_influencer_neutral,topic26_influencer_neutral,topic27_influencer_neutral,topic28_influencer_neutral,topic29_influencer_neutral,topic30_influencer_neutral,topic31_influencer_neutral,topic32_influencer_neutral,topic33_influencer_neutral,topic34_influencer_neutral,topic35_influencer_neutral,topic36_influencer_neutral,topic37_influencer_neutral,topic38_influencer_neutral,topic39_influencer_neutral,topic40_influencer_neutral,topic41_influencer_neutral,topic42_influencer_neutral,topic43_influencer_neutral,topic44_influencer_neutral,topic45_influencer_neutral,topic46_influencer_neutral,topic47_influencer_neutral,topic48_influencer_neutral,topic49_influencer_neutral,topic50_influencer_neutral,topic51_influencer_neutral,topic52_influencer_neutral,topic53_influencer_neutral,topic54_influencer_neutral,topic55_influencer_neutral,topic56_influencer_neutral,topic57_influencer_neutral,topic58_influencer_neutral,topic-1_influencer_negative,topic0_influencer_negative,topic1_influencer_negative,topic2_influencer_negative,topic3_influencer_negative,topic4_influencer_negative,topic5_influencer_negative,topic6_influencer_negative,topic7_influencer_negative,topic8_influencer_negative,topic9_influencer_negative,topic10_influencer_negative,topic11_influencer_negative,topic12_influencer_negative,topic13_influencer_negative,topic14_influencer_negative,topic15_influencer_negative,topic16_influencer_negative,topic17_influencer_negative,topic18_influencer_negative,topic19_influencer_negative,topic20_influencer_negative,topic21_influencer_negative,topic22_influencer_negative,topic23_influencer_negative,topic24_influencer_negative,topic25_influencer_negative,topic26_influencer_negative,topic27_influencer_negative,topic28_influencer_negative,topic29_influencer_negative,topic30_influencer_negative,topic31_influencer_negative,topic32_influencer_negative,topic33_influencer_negative,topic34_influencer_negative,topic35_influencer_negative,topic36_influencer_negative,topic37_influencer_negative,topic38_influencer_negative,topic39_influencer_negative,topic40_influencer_negative,topic41_influencer_negative,topic42_influencer_negative,topic43_influencer_negative,topic44_influencer_negative,topic45_influencer_negative,topic46_influencer_negative,topic47_influencer_negative,topic48_influencer_negative,topic49_influencer_negative,topic50_influencer_negative,topic51_influencer_negative,topic52_influencer_negative,topic53_influencer_negative,topic54_influencer_negative,topic55_influencer_negative,topic56_influencer_negative,topic57_influencer_negative,topic58_influencer_negative
aprilia manganang,0.8626713752746582,0.8940596797249534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9432598682849304,0.8288197964429855,0.9901426831881205,0.0,0.0,0.9645762145519257,0.0,0.9967878460884094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986688643693924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898724913597107,0.8960946321487426,0.0,0.9790467321872711,0.0,0.0,0.0,0.0,0.0,0.0,0.991614818572998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006014108657837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zohri lalu,0.8211405674616495,0.8833168745040894,0.0,0.8148160576820374,0.8311295509338379,0.0,0.0,0.9162931084632874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858596537794385,0.9843670328458151,0.9845157153904438,0.9360143144925436,0.9931391575668431,0.9927725046873093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764248132705688,0.6019102931022644,0.0,0.0,0.5690229535102844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7699074074625969,0.0,0.5764143466949463,0.7840656638145447,0.9957791566848755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852858185768127,0.0,0.0,0.9987545609474182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bryan domani,0.9177758238817516,0.9262837597302028,0.9964568018913269,0.9086225293576717,0.9951450675725937,0.9940508902072906,0.0,0.970195084810257,0.0,0.0,0.9985211491584778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6280359050683808,0.3317724068959554,0.9895472327868143,0.7369521750557807,0.7422600388526917,0.0,0.0,0.7193280160427094,0.0,0.0,0.4785350114107132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616996121903261,0.70907062292099,0.0,0.8676889836788177,0.94242924451828,0.0,0.0,0.0,0.0,0.0,0.8520811796188354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yasa singgih,0.9450517807688031,0.8954095045725504,0.8859466910362244,0.9913757046063741,0.8754462088857379,0.9034166932106018,0.0,0.0,0.0,0.0,0.9885444045066833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9458558162053426,0.9940165877342224,0.9875840346018473,0.9184373418490092,0.9358194363422883,0.9486423645700727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222986221313477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964630337861868,0.6601479450861613,0.9934413433074951,0.9943458437919617,0.9865399996439616,0.9028761982917786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848019480705261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andhika diskartes,0.9030427472157911,0.873514347606235,0.6530697345733643,0.6496897339820862,0.0,0.845649003982544,0.0,0.0,0.0,0.0,0.5514928102493286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695645928382874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8034381229016516,0.8121516395498205,0.7417944404813979,0.9973046779632568,0.3327447573343913,0.9401439428329468,0.0,0.0,0.0,0.9987036287784576,0.0,0.0,0.9981074333190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289569765329361,0.7734917141497135,0.7808176279067993,0.9695217490196228,0.0,0.0,0.0,0.0,0.0,0.0,0.9977450370788574,0.9969195127487183,0.0,0.0,0.0,0.0,0.0,0.0,0.7116604447364807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948361873626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raden rauf,0.9399563133716583,0.9934792518615723,0.9046497344970703,0.9980749686559042,0.0,0.9979451775550843,0.5473195910453796,0.0,0.0,0.0,0.9597342610359192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736002683639526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977884292602539,0.0,0.0,0.0,0.0,0.7170450687408447,0.0,0.0,0.0,0.0,0.8254813632722628,0.8372053742408753,0.6202463731169701,0.2956519935812269,0.0,0.23644599815209708,0.0,0.0,0.0,0.0,0.6651408871014913,0.7456570863723755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79843071573659,0.0,0.0,0.0,0.0,0.5852001408735911,0.0,0.0,0.0,0.0,0.9642345777579716,0.6273065060377121,0.0,0.8951560313051398,0.0,0.999421089887619,0.0,0.0,0.0,0.0,0.9243434071540833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969375133514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952658161520958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandy firmansyah,0.9713930487632751,0.8449929356575012,0.9673550724983215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923426508903503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987793564796448,0.0,0.0,0.964972223924554,0.0,0.9325080960988998,0.9353075325489044,0.9987707734107971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980863332748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427043125033379,0.0,0.0,0.9950588941574097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949154853820801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jouska,0.8290647268295288,0.8049732625484467,0.9418231844902039,0.0,0.0,0.0,0.0,0.7827242272240775,0.0,0.0,0.0,0.0,0.9506128430366516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7134673210481802,0.16304699813618379,0.923600306113561,0.0,0.0,0.0,0.0,0.9014571767586929,0.0,0.0,0.31152788798014325,0.0,0.8423297537697686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798233926296234,0.8427297671635946,0.9465356270472208,0.7790151238441467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7430292069911957,0.0,0.9796929061412811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771841764450073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896916747093201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fellexandro ruby,0.9016519335449719,0.8693954348564148,0.8968185186386108,0.9282916709780693,0.0,0.6920247077941895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923898577690125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334210606557983,0.7030861702832308,0.8836728767915205,0.38539714813232423,0.0,0.9926317731539408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527835488319397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515499983515058,0.8360468149185181,0.8779986798763275,0.9208999474843343,0.0,0.9991283714771271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denny santoso,0.955985943476359,0.8373123438734758,0.8233105838298798,0.997880220413208,0.0,0.9353490471839905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265965706772275,0.6028684824705124,0.3937186598777771,0.0,0.9986067414283752,0.06411929476645685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296979043218825,0.7169847538073858,0.0,0.6871189475059509,0.0,0.9456265994480678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vincent raditya,0.8369178076585134,0.9864543477694193,0.0,0.5051900148391724,0.0,0.9730550050735474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450485531021567,0.0,0.9976846575737,0.8993903696537018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841374814510345,0.8101024627685547,0.0,0.9990648627281189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932476282119751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christian sugiono,0.9225363473634463,0.9089240257938703,0.9671241442362467,0.8698423640294508,0.0,0.0,0.0,0.0,0.0,0.0,0.8715358972549438,0.0,0.0,0.0,0.0,0.9266864359378815,0.0,0.0,0.996971994638443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924452662467957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8894012811336112,0.8405532638231913,0.9800282776355743,0.8633683891523452,0.9934175252914429,0.9849543571472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091978363300625,0.9345585703849792,0.9868349432945251,0.8818253370431753,0.0,0.9756324887275696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hanifa ambadar,0.9252198189496994,0.9973824620246887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724969772192148,0.0,0.9963787396748861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857119917869568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569488763809204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rendy saputra,0.8599209288756052,0.9953091740608215,0.784998032450676,0.0,0.0,0.9985659718513489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787015557289124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4652826339006424,0.972488284111023,0.5889399988310677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120572487513224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306898062879388,0.0,0.8607961535453796,0.9846943020820618,0.0,0.8103898167610168,0.9995417594909668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446283876895905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976352453231812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
